X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
0.7738757659081559,0.31873909225916286,0.36373293521482575,0.33276652473779444,0.29568122942921127,0.17604912179579557,0.5353161570840463,0.335958237480092,0.6833818988387771,0.5462170776715314,0.37774239573209817,0.14083470185174699,0.362,0.1219426235285825,0.5254384578922422
0.6702535345443525,0.16049690518259974,0.30223511003287307,0.3314878045462586,0.3234009536085698,0.223681893142482,0.3643554280956566,0.16994463685314865,0.682533814639238,0.2057181201620053,0.28388577572837614,0.36270456990769584,0.05,0.2717981250440544,0.6191933954811186
0.6972308225258188,0.2915523950959882,0.37515970198532855,0.3670062983771136,0.34466317093621335,0.21852634612613486,0.47449003191636985,0.3261875268599741,0.42128038968381687,0.501953171807223,0.6982279109199561,0.09819355569398042,0.473,0.10742228801015014,0.35730368146626645
0.3390131422261673,0.552275856088281,0.7721106501485764,0.786821019983404,0.7463175942032607,0.5065485053716956,0.35635320782644897,0.14250322319690567,0.3782890444918019,0.1662472739473242,0.74167200843655,0.07973271419672688,0.253,0.05779939381123563,0.6450268604834888
0.5597895511724076,0.31073917897908965,0.4917098519975309,0.5109439403626665,0.5002815773336504,0.3579582752934021,0.37929598963874367,0.1018403822332331,0.5186361066411517,0.13911855633043357,0.41516924794772647,0.3741434962342149,0.071,0.2940720377810671,0.5711012798230368
0.6178578387858056,0.28304300224387835,0.4292789365642182,0.43627484322074217,0.41298008935387376,0.2629008758025524,0.4092233683334104,0.3313952018606061,0.6415213325794807,0.36590217365255073,0.42219970637497156,0.06597202559601338,0.457,0.059702544583069,0.6297400853215358
0.756165154697209,0.23834971978623543,0.331433657283128,0.3193127559140807,0.29509304566558603,0.1875370254735258,0.48762662472824825,0.319324013448947,0.5466011394772322,0.29024372708318324,0.5221976385930811,0.15080129112633783,0.598,0.1394234158032001,0.4173645125612264
0.5316431030376512,0.28666355920261055,0.4497495011555963,0.47836378229108556,0.46609183175441427,0.2933538274332741,0.33766594199546696,0.12149556336425915,0.632910016091854,0.4134972559733505,0.5613614275966171,0.2679653434509316,0.112,0.20920561077042363,0.7005648601674832
0.6451815445904692,0.40488449989702024,0.4990740873659574,0.47977853654555114,0.44385347967011635,0.28100933442208254,0.5001156390212314,0.30907298328993593,0.32479450267472715,0.7331703693052458,0.6574926076797418,0.08907639164165582,0.31,0.07112144921406921,0.31715120872175717
0.4192738216381233,0.37629944390846726,0.5738074388825884,0.5994068914856281,0.5793735217189981,0.37601870086619615,0.3346593274434525,0.2364309730262657,0.5626060105249424,0.10420111678289823,0.32960443332437295,0.05215470864714877,0.423,0.04130542045534644,0.7392163058935064
0.6703401390001513,0.36956780956304014,0.45902298273065245,0.4417978261756743,0.41225424556046386,0.2597947387802808,0.4854526111290994,0.30272770938139915,0.4080372287217849,0.2080667193903225,0.4511900084779057,0.1095758536723484,0.469,0.09466412913230421,0.3698056565018173
0.7441271353411132,0.32701000531159585,0.37063780307489136,0.3519201207982481,0.3220994405996973,0.19998559008597927,0.5059901012997825,0.34063503299036824,0.46627234375679555,0.6641742756488602,0.48628026715742023,0.11382297978367971,0.702,0.11334320152252061,0.3553878969821458
0.7914131682075043,0.2561273048530641,0.30978596345157206,0.29391519636517005,0.26973857108889066,0.16522567526458198,0.5088579490263194,0.36245165204641405,0.42267211760100903,0.30697150526038275,0.44829511383139303,0.11920267285803274,0.999,0.19398040459575666,0.2726536577658396
0.5010067767986661,0.2760620481078795,0.44222735820617,0.4649372202799582,0.448446318845658,0.29109627423667495,0.35658448586891156,0.23270217660591053,0.646153177053886,0.14563711745392638,0.25032567564773267,0.0771844385299281,0.557,0.07965038415450763,0.7405395797124352
0.4703704505596811,0.3356928380180162,0.5445227602245155,0.566309803974915,0.5466980364673932,0.3593272171253823,0.3490910772931218,0.1371312283540208,0.5644543991649633,0.11802909387207317,0.33421558693988956,0.16829945070502295,0.0,0.12391626136603932,0.6942842471164481
0.7501894472470609,0.2503495897063448,0.3181407100099052,0.30753220606439857,0.28371732138611083,0.1774660966745123,0.4832785975299505,0.27632277473013644,0.5494280868090289,0.2860018692932633,0.3289634209383594,0.21246956226286878,0.155,0.1712130823993797,0.4253831568968245
0.8571242990451857,0.19799243368635588,0.22055382495226894,0.20489450558419886,0.18353836334739126,0.11654418239748932,0.5228733983995559,0.33205248122961795,0.38940112208063327,0.4524648309248205,0.5594177126196729,0.22572059573022257,0.738,0.4070628039754705,0.18249328487912786
0.8497845714161989,0.20554790733975814,0.21907523578472876,0.20288120145284383,0.1801093771509379,0.11150871799798256,0.5248623895647346,0.3499633440351897,0.43869873439742535,0.413952596640065,0.6066665288145406,0.18681692055042753,0.953,0.19637696482695427,0.23396271132880386
0.4799618940394481,0.34510195011436196,0.5264925855213103,0.5457006434411178,0.5285018834394979,0.342819860063724,0.3607474906332393,0.1093106150618095,0.40399251946244513,0.12495506506578469,0.165381195591489,0.228042358004417,0.0,0.16818213857757103,0.5397969663453943
0.655227661463182,0.3421859925637665,0.47590473866295335,0.46465154874780623,0.42674609233233607,0.274180636277759,0.458439335769462,0.23540713400915148,0.27143043534988914,0.7745824046780259,0.49802526829470023,0.18381561809842006,0.048,0.13667442024388526,0.2595196713540844
